#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 15:58:00.707
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.95 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -500 mV
#Channel 2: Range: 500 mV/div Offset: -500 mV
#Math 2: Function: (C1-C2)/0.00017053

Time (s),Channel 1 (V),Channel 2 (V),Math 2 (Ω)
0.00087,-0.0234205,7.00975e-05,-137.751
0.00087125,-0.0237517,-0.000265419,-137.725
0.0008725,-0.0240829,-0.000265419,-139.668
0.00087375,-0.0240829,-0.000600936,-137.7
0.000875,-0.0240829,-0.000600936,-137.7
0.00087625,-0.0237517,-0.000600936,-135.758
0.0008775,-0.0240829,-0.000265419,-139.668
0.00087875,-0.0244141,-0.000936452,-137.675
0.00088,-0.0247453,-0.000600936,-141.584
0.00088125,-0.0244141,-0.000600936,-139.642
0.0008825,-0.0244141,-0.000600936,-139.642
0.00088375,-0.0247453,-0.000600936,-141.584
0.000885,-0.0244141,-0.000600936,-139.642
0.00088625,-0.0240829,-0.000600936,-137.7
0.0008875,-0.0244141,-0.000265419,-141.61
0.00088875,-0.0240829,7.00975e-05,-141.635
0.00089,-0.0244141,-0.000936452,-137.675
0.00089125,-0.0247453,-0.000936452,-139.617
0.0008925,-0.0240829,-0.000936452,-135.733
0.00089375,-0.0247453,-0.000265419,-143.552
0.000895,-0.0244141,-0.000600936,-139.642
0.00089625,-0.0244141,-0.000600936,-139.642
0.0008975,-0.0244141,-0.000600936,-139.642
0.00089875,-0.0244141,-0.000936452,-137.675
0.0009,-0.0244141,-0.000600936,-139.642
0.00090125,-0.0247453,-0.000600936,-141.584
0.0009025,-0.0240829,-0.000936452,-135.733
0.00090375,-0.0244141,-0.000600936,-139.642
0.000905,-0.0244141,-0.000600936,-139.642
0.00090625,-0.0244141,-0.000600936,-139.642
0.0009075,-0.0244141,-0.000600936,-139.642
0.00090875,-0.0250765,-0.000936452,-141.559
0.00091,-0.0244141,-0.000600936,-139.642
0.00091125,-0.0244141,-0.000600936,-139.642
0.0009125,-0.0244141,-0.000600936,-139.642
0.00091375,-0.0244141,-0.000600936,-139.642
0.000915,-0.0240829,-0.000600936,-137.7
0.00091625,-0.0244141,-0.000600936,-139.642
0.0009175,-0.0240829,-0.000600936,-137.7
0.00091875,-0.0244141,-0.000600936,-139.642
0.00092,-0.0237517,-0.000600936,-135.758
0.00092125,-0.0240829,-0.000600936,-137.7
0.0009225,-0.0240829,-0.000600936,-137.7
0.00092375,-0.0237517,-0.000265419,-137.725
0.000925,-0.0237517,-0.000600936,-135.758
0.00092625,-0.0240829,-0.000936452,-135.733
0.0009275,-0.0237517,-0.000600936,-135.758
0.00092875,-0.0240829,-0.000265419,-139.668
0.00093,-0.0237517,7.00975e-05,-139.693
0.00093125,-0.0240829,-0.000265419,-139.668
0.0009325,-0.0237517,-0.000600936,-135.758
0.00093375,-0.0237517,-0.000600936,-135.758
0.000935,-0.0237517,7.00975e-05,-139.693
0.00093625,-0.0230894,7.00975e-05,-135.809
0.0009375,-0.0234205,-0.000600936,-133.816
0.00093875,-0.0237517,7.00975e-05,-139.693
0.00094,-0.0234205,-0.000265419,-135.783
0.00094125,-0.0234205,-0.000265419,-135.783
0.0009425,-0.0240829,-0.000265419,-139.668
0.00094375,-0.0234205,-0.000265419,-135.783
0.000945,-0.0234205,-0.000265419,-135.783
0.00094625,-0.0230894,-0.000265419,-133.841
0.0009475,-0.0234205,-0.000265419,-135.783
0.00094875,-0.0227582,-0.000265419,-131.899
0.00095,-0.0227582,-0.000265419,-131.899
0.00095125,-0.0230894,-0.000600936,-131.874
0.0009525,-0.0234205,-0.000265419,-135.783
0.00095375,-0.0227582,7.00975e-05,-133.867
0.000955,-0.022427,-0.000600936,-127.989
0.00095625,-0.022427,-0.000265419,-129.957
0.0009575,-0.0227582,-0.000265419,-131.899
0.00095875,-0.022427,0.000405614,-133.892
0.00096,-0.022427,-0.000265419,-129.957
0.00096125,-0.0227582,7.00975e-05,-133.867
0.0009625,-0.0220958,-0.000600936,-126.047
0.00096375,-0.0230894,-0.000936452,-129.906
0.000965,-0.0237517,-0.000936452,-133.79
0.00096625,-0.0244141,-0.000936452,-137.675
0.0009675,-0.0244141,-0.000600936,-139.642
0.00096875,-0.0240829,-0.000600936,-137.7
0.00097,-0.0247453,-0.000600936,-141.584
0.00097125,-0.0247453,-0.000600936,-141.584
0.0009725,-0.0247453,7.00975e-05,-145.519
0.00097375,-0.0247453,7.00975e-05,-145.519
0.000975,-0.0240829,7.00975e-05,-141.635
0.00097625,-0.0244141,7.00975e-05,-143.577
0.0009775,-0.0240829,-0.000600936,-137.7
0.00097875,-0.0247453,-0.000600936,-141.584
0.00098,-0.0244141,-0.000600936,-139.642
0.00098125,-0.0244141,-0.000265419,-141.61
0.0009825,-0.0154719,7.00975e-05,-91.1395
0.00098375,0.00539324,0.000405614,29.2478
0.000985,0.00969875,0.000405614,54.4956
0.00098625,0.0110235,7.00975e-05,64.2316
0.0009875,0.0120171,7.00975e-05,70.058
0.00098875,0.0126795,7.00975e-05,73.9423
0.00099,0.0136731,-0.000265419,81.7362
0.00099125,0.0140043,-0.000265419,83.6784
0.0009925,0.0146666,-0.000936452,91.4976
0.00099375,0.0149978,-0.000600936,91.4723
0.000995,0.015329,7.00975e-05,89.4794
0.00099625,0.0159914,7.00975e-05,93.3637
0.0009975,0.0166538,-0.000265419,99.2155
0.00099875,0.0173162,-0.000265419,103.1
0.001,0.016985,-0.000600936,103.125
0.00100125,0.0176474,-0.000265419,105.042
0.0010025,0.0183098,-0.000600936,110.894
0.00100375,0.018641,-0.000600936,112.836
0.001005,0.018641,-0.000600936,112.836
0.00100625,0.018641,-0.000265419,110.868
0.0010075,0.018641,-0.000936452,114.803
0.00100875,0.0196345,-0.000936452,120.63
0.00101,0.0196345,-0.000265419,116.695
0.00101125,0.0193033,-0.000600936,116.72
0.0010125,0.0199657,-0.000265419,118.637
0.00101375,0.0206281,-0.000265419,122.521
0.001015,0.0206281,-0.000265419,122.521
0.00101625,0.0206281,-0.000265419,122.521
0.0010175,0.0209593,-0.000600936,126.431
0.00101875,0.0216217,-0.000600936,130.315
0.00102,0.0216217,7.00975e-05,126.38
0.00102125,0.0212905,-0.000265419,126.405
0.0010225,0.0212905,-0.000265419,126.405
0.00102375,0.0222841,7.00975e-05,130.264
0.001025,0.0219529,-0.000265419,130.29
0.00102625,0.0222841,-0.000600936,134.199
0.0010275,0.0219529,-0.000600936,132.257
0.00102875,0.0226153,-0.000265419,134.174
0.00103,0.0226153,7.00975e-05,132.206
0.00103125,0.0229465,-0.000600936,138.084
0.0010325,0.0236088,-0.000265419,140
0.00103375,0.0232777,7.00975e-05,136.091
0.001035,0.0232777,-0.000600936,140.026
0.00103625,0.0232777,-0.000600936,140.026
0.0010375,0.0232777,-0.000265419,138.058
0.00103875,0.0236088,-0.000265419,140
0.00104,0.02394,-0.000265419,141.943
0.00104125,0.02394,7.00975e-05,139.975
0.0010425,0.0236088,-0.000600936,141.968
0.00104375,0.0212905,-0.00160749,134.275
0.001045,0.0212905,-0.00127197,132.308
0.00104625,0.0209593,-0.00160749,132.333
0.0010475,0.0209593,-0.00127197,130.366
0.00104875,0.0216217,-0.000936452,132.283
0.00105,0.0216217,-0.000936452,132.283
0.00105125,0.0212905,-0.000600936,128.373
0.0010525,0.0216217,-0.000600936,130.315
0.00105375,0.0216217,-0.000600936,130.315
0.001055,0.0216217,-0.000600936,130.315
0.00105625,0.0216217,-0.000600936,130.315
0.0010575,0.0212905,-0.000936452,130.34
0.00105875,0.0219529,-0.000265419,130.29
0.00106,0.0219529,-0.000600936,132.257
0.00106125,0.0216217,-0.000600936,130.315
0.0010625,0.0212905,-0.00127197,132.308
0.00106375,0.0216217,-0.000600936,130.315
0.001065,0.0222841,-0.000600936,134.199
0.00106625,0.0212905,-0.000600936,128.373
0.0010675,0.0219529,-0.000600936,132.257
0.00106875,0.0216217,-0.000600936,130.315
0.00107,0.0216217,-0.000265419,128.348
0.00107125,0.0216217,-0.000265419,128.348
0.0010725,0.0216217,-0.000600936,130.315
0.00107375,0.0216217,-0.000265419,128.348
0.001075,0.0212905,7.00975e-05,124.438
0.00107625,0.0209593,-0.000265419,124.463
0.0010775,0.0209593,-0.000936452,128.398
0.00107875,0.018641,-0.00127197,116.771
0.00108,0.0166538,-0.00160749,107.085
0.00108125,0.015329,-0.00127197,97.3494
0.0010825,0.0146666,-0.00127197,93.4651
0.00108375,0.0146666,-0.000600936,89.5301
0.001085,0.0143354,-0.000600936,87.588
0.00108625,0.0149978,-0.000600936,91.4723
0.0010875,0.0149978,-0.000265419,89.5048
0.00108875,0.0149978,-0.000600936,91.4723
0.00109,0.0156602,7.00975e-05,91.4216
0.00109125,0.015329,-0.000600936,93.4144
0.0010925,0.0156602,-0.000600936,95.3566
0.00109375,0.0163226,-0.000265419,97.2733
0.001095,0.0159914,-0.000265419,95.3312
0.00109625,0.0166538,7.00975e-05,97.248
0.0010975,0.0166538,-0.000265419,99.2155
0.00109875,0.0173162,7.00975e-05,101.132
0.0011,0.0176474,-0.000600936,107.009
0.00110125,0.0173162,-0.00127197,109.002
0.0011025,0.0173162,-0.000936452,107.035
0.00110375,0.016985,-0.00127197,107.06
0.001105,0.0166538,-0.00127197,105.118
0.00110625,0.0166538,-0.00160749,107.085
0.0011075,0.016985,-0.00227852,112.963
0.00110875,0.016985,-0.00227852,112.963
0.00111,0.0163226,-0.00227852,109.078
0.00111125,0.0166538,-0.00227852,111.02
0.0011125,0.0159914,-0.00294955,111.071
0.00111375,0.0159914,-0.00294955,111.071
0.001115,0.0156602,-0.00294955,109.129
0.00111625,0.0156602,-0.00294955,109.129
0.0011175,0.015329,-0.00328507,109.154
0.00111875,0.0146666,-0.00328507,105.27
0.00112,0.0143354,-0.0039561,107.263
0.00112125,0.0143354,-0.00362058,105.295
0.0011225,0.0146666,-0.00362058,107.238
0.00112375,0.0146666,-0.0039561,109.205
0.001125,0.0146666,-0.0039561,109.205
0.00112625,0.0140043,-0.0039561,105.321
0.0011275,0.0140043,-0.0039561,105.321
0.00112875,0.0143354,-0.00362058,105.295
0.00113,0.0140043,-0.00462713,109.256
0.00113125,0.0133419,-0.00429162,103.404
0.0011325,0.0136731,-0.00429162,105.346
0.00113375,0.0136731,-0.0039561,103.379
0.001135,0.0133419,-0.0039561,101.437
0.00113625,0.0130107,-0.00362058,97.5269
0.0011375,0.0130107,-0.00462713,103.429
0.00113875,0.0126795,-0.00496265,103.455
0.00114,0.0126795,-0.00429162,99.5197
0.00114125,0.0130107,-0.00496265,105.397
0.0011425,-0.00123062,-0.00496265,21.8849
0.00114375,-0.0174591,-0.00462713,-75.2474
0.001145,-0.019115,-0.00362058,-90.8606
0.00114625,-0.0194462,-0.00328507,-94.7702
0.0011475,-0.0197774,-0.0039561,-92.7774
0.00114875,-0.020771,-0.00362058,-100.571
0.00115,-0.0214334,-0.00328507,-106.423
0.00115125,-0.0217646,-0.00328507,-108.365
0.0011525,-0.0220958,-0.00328507,-110.307
0.00115375,-0.022427,-0.00328507,-112.249
0.001155,-0.0230894,-0.00294955,-118.101
0.00115625,-0.0227582,-0.00328507,-114.192
0.0011575,-0.0230894,-0.00294955,-118.101
0.00115875,-0.0230894,-0.00294955,-118.101
0.00116,-0.0230894,-0.00261404,-120.069
0.00116125,-0.0234205,-0.00261404,-122.011
0.0011625,-0.0237517,-0.00261404,-123.953
0.00116375,-0.0237517,-0.001943,-127.888
0.001165,-0.0237517,-0.001943,-127.888
0.00116625,-0.0234205,-0.00227852,-123.978
0.0011675,-0.0240829,-0.001943,-129.83
0.00116875,-0.0237517,-0.00127197,-131.823
0.00117,-0.0237517,-0.00160749,-129.855
0.00117125,-0.0237517,-0.00127197,-131.823
0.0011725,-0.0237517,-0.00127197,-131.823
0.00117375,-0.0237517,-0.00127197,-131.823
0.001175,-0.0240829,-0.000936452,-135.733
0.00117625,-0.0240829,-0.00127197,-133.765
0.0011775,-0.0240829,-0.00127197,-133.765
0.00117875,-0.0237517,-0.000936452,-133.79
0.00118,-0.0237517,-0.000600936,-135.758
0.00118125,-0.0234205,-0.000936452,-131.848
0.0011825,-0.0234205,-0.000265419,-135.783
0.00118375,-0.0234205,7.00975e-05,-137.751
0.001185,-0.0237517,7.00975e-05,-139.693
0.00118625,-0.0237517,-0.000265419,-137.725
0.0011875,-0.0234205,7.00975e-05,-137.751
0.00118875,-0.0230894,0.000405614,-137.776
0.00119,-0.0230894,7.00975e-05,-135.809
0.00119125,-0.0230894,0.000405614,-137.776
0.0011925,-0.0234205,0.000741131,-141.686
0.00119375,-0.0230894,0.000741131,-139.744
0.001195,-0.0230894,0.000741131,-139.744
0.00119625,-0.0230894,0.000741131,-139.744
0.0011975,-0.0230894,0.000741131,-139.744
0.00119875,-0.0230894,0.000405614,-137.776
0.0012,-0.0230894,0.000741131,-139.744
0.00120125,-0.0227582,0.000741131,-137.802
0.0012025,-0.0230894,0.000741131,-139.744
0.00120375,-0.0227582,0.00107665,-139.769
0.001205,-0.0227582,0.00107665,-139.769
0.00120625,-0.0227582,0.000741131,-137.802
0.0012075,-0.0227582,0.00141216,-141.736
0.00120875,-0.0227582,0.00141216,-141.736
0.00121,-0.0227582,0.00107665,-139.769
0.00121125,-0.0227582,0.00107665,-139.769
0.0012125,-0.0227582,0.00107665,-139.769
0.00121375,-0.022427,0.00107665,-137.827
0.001215,-0.022427,0.00141216,-139.794
0.00121625,-0.022427,0.00141216,-139.794
0.0012175,-0.0227582,0.00141216,-141.736
0.00121875,-0.0227582,0.00107665,-139.769
0.00122,-0.022427,0.00107665,-137.827
0.00122125,-0.022427,0.00107665,-137.827
0.0012225,-0.0227582,0.000741131,-137.802
0.00122375,-0.0227582,0.00107665,-139.769
0.001225,-0.0227582,0.00107665,-139.769
0.00122625,-0.022427,0.00107665,-137.827
0.0012275,-0.0227582,0.000741131,-137.802
0.00122875,-0.0227582,0.000741131,-137.802
0.00123,-0.0230894,0.00107665,-141.711
0.00123125,-0.0227582,0.00107665,-139.769
0.0012325,-0.0227582,0.00141216,-141.736
0.00123375,-0.022427,0.000741131,-135.859
0.001235,-0.0227582,0.000741131,-137.802
0.00123625,-0.0230894,0.00107665,-141.711
0.0012375,-0.0230894,0.00107665,-141.711
0.00123875,-0.0227582,0.000741131,-137.802
0.00124,-0.022427,0.000741131,-135.859
0.00124125,-0.0230894,0.000405614,-137.776
0.0012425,-0.0227582,0.000741131,-137.802
0.00124375,-0.0230894,0.00107665,-141.711
0.001245,-0.0230894,0.000405614,-137.776
0.00124625,-0.022427,0.000741131,-135.859
0.0012475,-0.0227582,0.000741131,-137.802
0.00124875,-0.0227582,0.000741131,-137.802
0.00125,-0.0227582,0.000405614,-135.834
0.00125125,-0.0227582,0.000741131,-137.802
0.0012525,-0.0230894,7.00975e-05,-135.809
0.00125375,-0.0227582,0.000405614,-135.834
0.001255,-0.0227582,0.000741131,-137.802
0.00125625,-0.0227582,0.000741131,-137.802
0.0012575,-0.0227582,0.000405614,-135.834
0.00125875,-0.0227582,0.000405614,-135.834
0.00126,-0.0227582,7.00975e-05,-133.867
0.00126125,-0.0230894,-0.000265419,-133.841
0.0012625,-0.0230894,-0.000265419,-133.841
0.00126375,-0.0227582,7.00975e-05,-133.867
0.001265,-0.022427,0.000405614,-133.892
0.00126625,-0.022427,7.00975e-05,-131.924
0.0012675,-0.0227582,-0.000265419,-131.899
0.00126875,-0.022427,-0.000265419,-129.957
0.00127,-0.0227582,-0.000265419,-131.899
0.00127125,-0.0227582,-0.000265419,-131.899
0.0012725,-0.0227582,-0.000600936,-129.932
0.00127375,-0.022427,-0.000265419,-129.957
0.001275,-0.022427,-0.000265419,-129.957
0.00127625,-0.022427,-0.000600936,-127.989
0.0012775,-0.022427,-0.000600936,-127.989
0.00127875,-0.022427,-0.000600936,-127.989
0.00128,-0.022427,-0.000265419,-129.957
0.00128125,-0.022427,7.00975e-05,-131.924
0.0012825,-0.0227582,-0.000265419,-131.899
0.00128375,-0.0237517,-0.000600936,-135.758
0.001285,-0.0237517,-0.000600936,-135.758
0.00128625,-0.0240829,-0.000936452,-135.733
0.0012875,-0.0240829,-0.000600936,-137.7
0.00128875,-0.0240829,-0.000936452,-135.733
0.00129,-0.0237517,-0.000265419,-137.725
0.00129125,-0.0244141,-0.000265419,-141.61
0.0012925,-0.0247453,-0.000265419,-143.552
0.00129375,-0.0240829,-0.000265419,-139.668
0.001295,-0.0244141,-0.000265419,-141.61
0.00129625,-0.0244141,-0.000265419,-141.61
0.0012975,-0.0244141,-0.000600936,-139.642
0.00129875,-0.0244141,-0.000600936,-139.642
0.0013,-0.0244141,-0.000265419,-141.61
0.00130125,-0.0244141,-0.000600936,-139.642
0.0013025,-0.00586732,0.000405614,-36.7849
0.00130375,0.00771159,0.000741131,40.8753
0.001305,0.0103611,-0.000265419,62.3148
0.00130625,0.0113547,-0.000265419,68.1413
0.0013075,0.0123483,0.000405614,70.0327
0.00130875,0.0130107,7.00975e-05,75.8845
0.00131,0.0130107,-0.000265419,77.852
0.00131125,0.0140043,-0.000600936,85.6459
0.0013125,0.0149978,-0.000600936,91.4723
0.00131375,0.0156602,7.00975e-05,91.4216
0.001315,0.0159914,-0.000265419,95.3312
0.00131625,0.0163226,-0.000265419,97.2733
0.0013175,0.0166538,-0.000265419,99.2155
0.00131875,0.016985,-0.000265419,101.158
0.00132,0.0173162,-0.000265419,103.1
0.00132125,0.0179786,7.00975e-05,105.017
0.0013225,0.0183098,-0.000265419,108.926
0.00132375,0.018641,-0.000600936,112.836
0.001325,0.0193033,-0.000265419,114.753
0.00132625,0.0196345,-0.000265419,116.695
0.0013275,0.0193033,-0.000600936,116.72
0.00132875,0.0193033,7.00975e-05,112.785
0.00133,0.0196345,7.00975e-05,114.727
0.00133125,0.0202969,-0.000265419,120.579
0.0013325,0.0202969,-0.000600936,122.546
0.00133375,0.0206281,-0.000265419,122.521
0.001335,0.0209593,7.00975e-05,122.496
0.00133625,0.0209593,-0.000265419,124.463
0.0013375,0.0209593,-0.000600936,126.431
0.00133875,0.0212905,-0.000265419,126.405
0.00134,0.0216217,7.00975e-05,126.38
0.00134125,0.0216217,-0.000265419,128.348
0.0013425,0.0219529,-0.000265419,130.29
0.00134375,0.0219529,-0.000265419,130.29
0.001345,0.0222841,-0.000265419,132.232
0.00134625,0.0226153,-0.000265419,134.174
0.0013475,0.0226153,-0.000600936,136.141
0.00134875,0.0232777,-0.000265419,138.058
0.00135,0.0236088,-0.000265419,140
0.00135125,0.0229465,-0.000265419,136.116
0.0013525,0.0232777,-0.000265419,138.058
0.00135375,0.0242712,-0.000265419,143.885
0.001355,0.02394,-0.000265419,141.943
0.00135625,0.0236088,-0.000600936,141.968
0.0013575,0.0242712,-0.000265419,143.885
0.00135875,0.0242712,-0.000265419,143.885
0.00136,0.0242712,-0.000265419,143.885
0.00136125,0.0242712,-0.000265419,143.885
0.0013625,0.0226153,-0.00127197,140.076
0.00136375,0.0219529,-0.000600936,132.257
0.001365,0.0219529,-0.000600936,132.257
0.00136625,0.0219529,-0.000600936,132.257
0.0013675,0.0222841,-0.000600936,134.199
0.00136875,0.0229465,-0.000265419,136.116
0.00137,0.0226153,-0.000265419,134.174
0.00137125,0.0226153,7.00975e-05,132.206
0.0013725,0.0226153,-0.000265419,134.174
0.00137375,0.0222841,-0.000265419,132.232
0.001375,0.0222841,-0.000265419,132.232
0.00137625,0.0222841,-0.000265419,132.232
0.0013775,0.0226153,7.00975e-05,132.206
0.00137875,0.0222841,0.000405614,128.297
0.00138,0.0226153,7.00975e-05,132.206
0.00138125,0.0222841,7.00975e-05,130.264
0.0013825,0.0226153,-0.000265419,134.174
0.00138375,0.0226153,7.00975e-05,132.206
0.001385,0.0219529,0.000405614,126.355
0.00138625,0.0219529,-0.000265419,130.29
0.0013875,0.0219529,-0.000600936,132.257
0.00138875,0.0219529,-0.000600936,132.257
0.00139,0.0219529,-0.000600936,132.257
0.00139125,0.0222841,-0.000265419,132.232
0.0013925,0.0216217,7.00975e-05,126.38
0.00139375,0.0219529,7.00975e-05,128.322
0.001395,0.0216217,-0.000265419,128.348
0.00139625,0.0216217,7.00975e-05,126.38
0.0013975,0.0212905,-0.000265419,126.405
0.00139875,0.0216217,7.00975e-05,126.38
0.0014,0.0216217,-0.000600936,130.315
0.00140125,0.0216217,-0.000600936,130.315
0.0014025,0.0212905,-0.000600936,128.373
0.00140375,0.0212905,-0.000265419,126.405
0.001405,0.0216217,-0.000600936,130.315
0.00140625,0.0219529,-0.000600936,132.257
0.0014075,0.0209593,-0.000936452,128.398
0.00140875,0.0216217,7.00975e-05,126.38
0.00141,0.0216217,-0.000265419,128.348
0.00141125,0.0212905,-0.000600936,128.373
0.0014125,0.0209593,-0.000265419,124.463
0.00141375,0.0209593,-0.000600936,126.431
0.001415,0.0206281,-0.000600936,124.489
0.00141625,0.0206281,-0.000600936,124.489
0.0014175,0.0202969,-0.000265419,120.579
0.00141875,0.0206281,-0.000600936,124.489
0.00142,0.0202969,-0.000265419,120.579
0.00142125,0.0206281,7.00975e-05,120.554
0.0014225,0.0202969,-0.000265419,120.579
0.00142375,0.0206281,-0.000265419,122.521
0.001425,0.0206281,7.00975e-05,120.554
0.00142625,0.0202969,-0.000265419,120.579
0.0014275,0.0199657,-0.000265419,118.637
0.00142875,0.0202969,-0.000265419,120.579
0.00143,0.0199657,-0.000265419,118.637
0.00143125,0.0196345,-0.000265419,116.695
0.0014325,0.0196345,-0.000265419,116.695
0.00143375,0.0202969,-0.000600936,122.546
0.001435,0.0202969,-0.000265419,120.579
0.00143625,0.0196345,-0.000265419,116.695
0.0014375,0.0196345,-0.000265419,116.695
0.00143875,0.0193033,-0.000265419,114.753
0.00144,0.0189721,-0.000265419,112.81
0.00144125,0.0193033,-0.000265419,114.753
0.0014425,0.0193033,-0.000265419,114.753
0.00144375,0.0189721,-0.000265419,112.81
0.001445,0.0189721,-0.000600936,114.778
0.00144625,0.0183098,7.00975e-05,106.959
0.0014475,0.018641,-0.000600936,112.836
0.00144875,0.018641,-0.000600936,112.836
0.00145,0.018641,-0.000265419,110.868
0.00145125,0.018641,-0.000600936,112.836
0.0014525,0.0183098,-0.000600936,110.894
0.00145375,0.0179786,-0.000600936,108.952
0.001455,0.0183098,-0.000600936,110.894
0.00145625,0.0183098,-0.000600936,110.894
0.0014575,0.0183098,-0.000600936,110.894
0.00145875,0.0183098,-0.000600936,110.894
0.00146,0.0176474,-0.000600936,107.009
0.00146125,0.016985,-0.000936452,105.093
0.0014625,-0.00553613,-0.00160749,-23.0378
0.00146375,-0.0134848,-0.000265419,-77.5191
0.001465,-0.0148095,7.00975e-05,-87.2552
0.00146625,-0.0151407,7.00975e-05,-89.1973
0.0014675,-0.0161343,-0.000265419,-93.0563
0.00146875,-0.0164655,-0.000265419,-94.9984
0.00147,-0.0171279,-0.000600936,-96.9152
0.00147125,-0.0181215,-0.000600936,-102.742
0.0014725,-0.0184527,-0.000265419,-106.651
0.00147375,-0.019115,7.00975e-05,-112.503
0.001475,-0.019115,7.00975e-05,-112.503
0.00147625,-0.0197774,-0.000600936,-112.452
0.0014775,-0.0201086,-0.000265419,-116.362
0.00147875,-0.0201086,7.00975e-05,-118.329
0.00148,-0.0197774,7.00975e-05,-116.387
0.00148125,-0.0204398,-0.000265419,-118.304
0.0014825,-0.0204398,-0.000265419,-118.304
0.00148375,-0.020771,7.00975e-05,-122.214
0.001485,-0.0214334,7.00975e-05,-126.098
0.00148625,-0.0214334,7.00975e-05,-126.098
0.0014875,-0.0217646,7.00975e-05,-128.04
0.00148875,-0.0217646,7.00975e-05,-128.04
0.00149,-0.0220958,-0.000600936,-126.047
0.00149125,-0.0217646,-0.000600936,-124.105
0.0014925,-0.022427,7.00975e-05,-131.924
0.00149375,-0.0227582,-0.000265419,-131.899
0.001495,-0.022427,-0.000265419,-129.957
0.00149625,-0.0227582,-0.000265419,-131.899
0.0014975,-0.0227582,-0.000600936,-129.932
0.00149875,-0.0227582,-0.000265419,-131.899
0.0015,-0.0227582,-0.000265419,-131.899
0.00150125,-0.0227582,7.00975e-05,-133.867
