#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 16:46:10.204
#Sample rate: 800Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -2 V
#Channel 2: Range: 1 V/div Offset: -2 V
#Our λ: Function: C1/5*(1.36-0.65)+0.65
#Their λ: Function: C2/5*(1.36-0.68)+0.68
#Difference λ: Function: M2 -M1 

Time (s),Channel 1 (V),Channel 2 (V),Our λ (λ),Their λ (λ),Difference λ (λ)
-0.36875,2.25425,4.67488,0.970103,1.31578,0.345681
-0.3675,2.25425,4.67488,0.970103,1.31578,0.345681
-0.36625,2.25425,4.67488,0.970103,1.31578,0.345681
-0.365,2.25425,4.67488,0.970103,1.31578,0.345681
-0.36375,2.25425,4.67488,0.970103,1.31578,0.345681
-0.3625,2.5197,4.67488,1.0078,1.31578,0.307986
-0.36125,2.53061,4.67488,1.00935,1.31578,0.306437
-0.36,2.53061,4.67488,1.00935,1.31578,0.306437
-0.35875,2.53061,4.67488,1.00935,1.31578,0.306437
-0.3575,2.53061,4.63801,1.00935,1.31077,0.301423
-0.35625,2.53061,4.43155,1.00935,1.28269,0.273343
-0.355,2.53061,4.35412,1.00935,1.27216,0.262813
-0.35375,2.53061,4.32831,1.00935,1.26865,0.259304
-0.3525,2.5088,4.32463,1.00625,1.26815,0.2619
-0.35125,2.42152,4.32094,0.993856,1.26765,0.273792
-0.35,2.42152,4.32094,0.993856,1.26765,0.273792
-0.34875,2.42152,4.32094,0.993856,1.26765,0.273792
-0.3475,2.42152,4.32094,0.993856,1.26765,0.273792
-0.34625,2.42152,4.32094,0.993856,1.26765,0.273792
-0.345,2.42152,4.31725,0.993856,1.26715,0.27329
-0.34375,2.42152,4.32094,0.993856,1.26765,0.273792
-0.3425,2.42152,4.31725,0.993856,1.26715,0.27329
-0.34125,2.38879,4.32094,0.989209,1.26765,0.278439
-0.34,2.34879,4.32094,0.983529,1.26765,0.284119
-0.33875,2.34516,4.32094,0.983012,1.26765,0.284635
-0.3375,2.34516,4.32094,0.983012,1.26765,0.284635
-0.33625,2.34516,4.31725,0.983012,1.26715,0.284134
-0.335,2.34516,4.32094,0.983012,1.26765,0.284635
-0.33375,2.34516,4.31725,0.983012,1.26715,0.284134
-0.3325,2.34516,4.32094,0.983012,1.26765,0.284635
-0.33125,2.34516,4.31725,0.983012,1.26715,0.284134
-0.33,2.44334,4.32094,0.996954,1.26765,0.270693
-0.32875,2.48698,4.31725,1.00315,1.26715,0.263996
-0.3275,2.48698,4.31725,1.00315,1.26715,0.263996
-0.32625,2.48698,4.32094,1.00315,1.26765,0.264497
-0.325,2.48698,4.32094,1.00315,1.26765,0.264497
-0.32375,2.48698,4.32094,1.00315,1.26765,0.264497
-0.3225,2.48698,4.31725,1.00315,1.26715,0.263996
-0.32125,2.48698,4.32094,1.00315,1.26765,0.264497
-0.32,2.48698,4.31725,1.00315,1.26715,0.263996
-0.31875,2.38879,4.32094,0.989209,1.26765,0.278439
-0.3175,2.38152,4.32094,0.988176,1.26765,0.279472
-0.31625,2.38152,4.32094,0.988176,1.26765,0.279472
-0.315,2.38152,4.32094,0.988176,1.26765,0.279472
-0.31375,2.38152,4.32094,0.988176,1.26765,0.279472
-0.3125,2.38152,4.32094,0.988176,1.26765,0.279472
-0.31125,2.38152,4.31725,0.988176,1.26715,0.27897
-0.31,2.38152,4.32094,0.988176,1.26765,0.279472
-0.30875,2.39243,4.31725,0.989725,1.26715,0.277421
-0.3075,2.44334,4.32094,0.996954,1.26765,0.270693
-0.30625,2.44334,4.32094,0.996954,1.26765,0.270693
-0.305,2.44334,4.32094,0.996954,1.26765,0.270693
-0.30375,2.44334,4.32094,0.996954,1.26765,0.270693
-0.3025,2.44334,4.32094,0.996954,1.26765,0.270693
-0.30125,2.44334,4.32094,0.996954,1.26765,0.270693
-0.3,2.44334,4.31725,0.996954,1.26715,0.270192
-0.29875,2.44334,4.32094,0.996954,1.26765,0.270693
-0.2975,2.49061,4.26932,1.00367,1.26063,0.256961
-0.29625,2.55607,3.08583,1.01296,1.09967,0.0867108
-0.295,2.55607,2.37794,1.01296,1.0034,-0.00956169
-0.29375,2.5597,2.15673,1.01348,0.973315,-0.0401632
-0.2925,2.5597,2.08668,1.01348,0.963788,-0.0496902
-0.29125,2.5597,2.06455,1.01348,0.960779,-0.0526987
-0.29,2.55607,2.05718,1.01296,0.959777,-0.0531851
-0.28875,2.5597,2.04981,1.01348,0.958774,-0.0547044
-0.2875,2.5597,2.04981,1.01348,0.958774,-0.0547044
-0.28625,2.5597,2.04981,1.01348,0.958774,-0.0547044
-0.285,2.5597,2.04981,1.01348,0.958774,-0.0547044
-0.28375,2.5597,2.04612,1.01348,0.958272,-0.0552058
-0.2825,2.5597,2.04981,1.01348,0.958774,-0.0547044
-0.28125,2.55607,2.04981,1.01296,0.958774,-0.054188
-0.28,2.55607,2.04981,1.01296,0.958774,-0.054188
-0.27875,2.55607,2.04981,1.01296,0.958774,-0.054188
-0.2775,2.5597,2.04612,1.01348,0.958272,-0.0552058
-0.27625,2.55607,2.04981,1.01296,0.958774,-0.054188
-0.275,2.51243,2.04612,1.00677,0.958272,-0.048493
-0.27375,2.5088,2.04981,1.00625,0.958774,-0.0474752
-0.2725,2.5088,2.04612,1.00625,0.958272,-0.0479766
-0.27125,2.5088,2.04981,1.00625,0.958774,-0.0474752
-0.27,2.5088,2.04612,1.00625,0.958272,-0.0479766
-0.26875,2.5088,2.04612,1.00625,0.958272,-0.0479766
-0.2675,2.5088,2.04612,1.00625,0.958272,-0.0479766
-0.26625,2.5088,2.04612,1.00625,0.958272,-0.0479766
-0.265,2.50516,2.04981,1.00573,0.958774,-0.0469589
-0.26375,2.5088,2.04612,1.00625,0.958272,-0.0479766
-0.2625,2.51607,2.04981,1.00728,0.958774,-0.048508
-0.26125,2.51607,2.04612,1.00728,0.958272,-0.0490094
-0.26,2.51607,2.04981,1.00728,0.958774,-0.048508
-0.25875,2.51607,2.04612,1.00728,0.958272,-0.0490094
-0.2575,2.51607,2.04612,1.00728,0.958272,-0.0490094
-0.25625,2.51607,2.04981,1.00728,0.958774,-0.048508
-0.255,2.51607,2.04612,1.00728,0.958272,-0.0490094
-0.25375,2.51607,2.04981,1.00728,0.958774,-0.048508
-0.2525,2.4688,2.04612,1.00057,0.958272,-0.0422966
-0.25125,2.43607,2.04981,0.995922,0.958774,-0.0371479
-0.25,2.43607,2.04612,0.995922,0.958272,-0.0376493
-0.24875,2.43607,2.04981,0.995922,0.958774,-0.0371479
-0.2475,2.43607,2.04612,0.995922,0.958272,-0.0376493
-0.24625,2.4397,2.04612,0.996438,0.958272,-0.0381657
-0.245,2.43607,2.04612,0.995922,0.958272,-0.0376493
-0.24375,2.4397,2.04612,0.996438,0.958272,-0.0381657
-0.2425,2.43607,2.04612,0.995922,0.958272,-0.0376493
-0.24125,2.25425,2.04612,0.970103,0.958272,-0.011831
-0.24,2.21788,2.04612,0.96494,0.958272,-0.00666729
-0.23875,2.21788,2.04612,0.96494,0.958272,-0.00666729
-0.2375,2.21788,2.04612,0.96494,0.958272,-0.00666729
-0.23625,2.22152,2.04612,0.965456,0.958272,-0.00718366
-0.235,2.21788,2.04612,0.96494,0.958272,-0.00666729
-0.23375,2.21788,2.04612,0.96494,0.958272,-0.00666729
-0.2325,2.21788,2.84987,0.96494,1.06758,0.102642
-0.23125,2.21425,4.28407,0.964423,1.26263,0.29821
-0.23,2.13425,4.74125,0.953063,1.32481,0.371746
-0.22875,2.13425,4.89241,0.953063,1.34537,0.392305
-0.2275,2.13425,4.93665,0.953063,1.35138,0.398322
-0.22625,2.13425,4.95509,0.953063,1.35389,0.400829
-0.225,2.13425,4.95877,0.953063,1.35439,0.40133
-0.22375,2.13425,4.96246,0.953063,1.35489,0.401832
-0.2225,2.13425,4.96615,0.953063,1.3554,0.402333
-0.22125,2.13425,4.96615,0.953063,1.3554,0.402333
-0.22,2.13061,4.96615,0.952547,1.3554,0.402849
-0.21875,2.1197,4.96615,0.950998,1.3554,0.404398
-0.2175,2.1197,4.96615,0.950998,1.3554,0.404398
-0.21625,2.1197,4.96615,0.950998,1.3554,0.404398
-0.215,2.1197,4.96615,0.950998,1.3554,0.404398
-0.21375,2.1197,4.96615,0.950998,1.3554,0.404398
-0.2125,2.1197,4.96615,0.950998,1.3554,0.404398
-0.21125,2.1197,4.96615,0.950998,1.3554,0.404398
-0.21,2.1197,4.96615,0.950998,1.3554,0.404398
-0.20875,2.1197,4.96615,0.950998,1.3554,0.404398
-0.2075,2.1197,4.96615,0.950998,1.3554,0.404398
-0.20625,2.1197,4.96615,0.950998,1.3554,0.404398
-0.205,2.1197,4.96615,0.950998,1.3554,0.404398
-0.20375,2.1197,4.96984,0.950998,1.3559,0.4049
-0.2025,2.1197,4.96615,0.950998,1.3554,0.404398
-0.20125,2.1197,4.96615,0.950998,1.3554,0.404398
-0.2,2.1197,4.96615,0.950998,1.3554,0.404398
-0.19875,2.1197,4.96615,0.950998,1.3554,0.404398
-0.1975,2.12697,4.96615,0.95203,1.3554,0.403366
-0.19625,2.12697,4.96615,0.95203,1.3554,0.403366
-0.195,2.12697,4.96615,0.95203,1.3554,0.403366
-0.19375,2.12697,4.96615,0.95203,1.3554,0.403366
-0.1925,2.12697,4.96615,0.95203,1.3554,0.403366
-0.19125,2.12697,4.96615,0.95203,1.3554,0.403366
-0.19,2.12697,4.96615,0.95203,1.3554,0.403366
-0.18875,2.12697,4.96615,0.95203,1.3554,0.403366
-0.1875,2.12697,4.96984,0.95203,1.3559,0.403867
-0.18625,2.14152,4.96615,0.954096,1.3554,0.4013
-0.185,2.14152,4.96615,0.954096,1.3554,0.4013
-0.18375,2.14152,4.96615,0.954096,1.3554,0.4013
-0.1825,2.14152,4.96615,0.954096,1.3554,0.4013
-0.18125,2.14152,4.96984,0.954096,1.3559,0.401802
-0.18,2.14152,4.96615,0.954096,1.3554,0.4013
-0.17875,2.14152,4.96984,0.954096,1.3559,0.401802
-0.1775,2.14152,4.96615,0.954096,1.3554,0.4013
-0.17625,2.14516,4.96615,0.954612,1.3554,0.400784
-0.175,2.16334,3.83796,0.957194,1.20196,0.244768
-0.17375,2.16334,2.37425,0.957194,1.0029,0.0457045
-0.1725,2.16334,1.91708,0.957194,0.940723,-0.0164715
-0.17125,2.16334,1.7696,0.957194,0.920666,-0.0365282
-0.17,2.16334,1.72167,0.957194,0.914147,-0.0430467
-0.16875,2.16334,1.70324,0.957194,0.91164,-0.0455538
-0.1675,2.16334,1.69955,0.957194,0.911139,-0.0460552
-0.16625,2.16334,1.69586,0.957194,0.910638,-0.0465566
-0.165,2.18879,1.69586,0.960809,0.910638,-0.0501712
-0.16375,2.21061,1.69586,0.963907,0.910638,-0.0532694
-0.1625,2.21061,1.69586,0.963907,0.910638,-0.0532694
-0.16125,2.21061,1.69586,0.963907,0.910638,-0.0532694
-0.16,2.21061,1.69586,0.963907,0.910638,-0.0532694
-0.15875,2.21061,1.69586,0.963907,0.910638,-0.0532694
-0.1575,2.21061,1.69218,0.963907,0.910136,-0.0537708
-0.15625,2.21061,1.69586,0.963907,0.910638,-0.0532694
-0.155,2.21061,1.69218,0.963907,0.910136,-0.0537708
-0.15375,2.26152,1.69586,0.971136,0.910638,-0.0604985
-0.1525,2.27607,1.69586,0.973201,0.910638,-0.062564
-0.15125,2.27607,1.69586,0.973201,0.910638,-0.062564
-0.15,2.27607,1.69586,0.973201,0.910638,-0.062564
-0.14875,2.27607,1.69586,0.973201,0.910638,-0.062564
-0.1475,2.27607,1.69586,0.973201,0.910638,-0.062564
-0.14625,2.27607,1.69218,0.973201,0.910136,-0.0630654
-0.145,2.27607,1.69586,0.973201,0.910638,-0.062564
-0.14375,2.27607,1.69218,0.973201,0.910136,-0.0630654
-0.1425,2.32334,1.69586,0.979914,0.910638,-0.0692767
-0.14125,2.32334,1.69218,0.979914,0.910136,-0.0697782
-0.14,2.32334,1.69586,0.979914,0.910638,-0.0692767
-0.13875,2.32334,1.69218,0.979914,0.910136,-0.0697782
-0.1375,2.32334,1.69218,0.979914,0.910136,-0.0697782
-0.13625,2.32334,1.69586,0.979914,0.910638,-0.0692767
-0.135,2.32334,1.69218,0.979914,0.910136,-0.0697782
-0.13375,2.32334,1.69586,0.979914,0.910638,-0.0692767
-0.1325,2.36334,1.69218,0.985594,0.910136,-0.0754582
-0.13125,2.46516,1.69586,1.00005,0.910638,-0.089415
-0.13,2.46516,1.69218,1.00005,0.910136,-0.0899165
-0.12875,2.46516,1.69218,1.00005,0.910136,-0.0899165
-0.1275,2.46516,1.69218,1.00005,0.910136,-0.0899165
-0.12625,2.46516,1.69218,1.00005,0.910136,-0.0899165
-0.125,2.46516,1.69218,1.00005,0.910136,-0.0899165
-0.12375,2.46516,1.69218,1.00005,0.910136,-0.0899165
-0.1225,2.46516,1.69218,1.00005,0.910136,-0.0899165
-0.12125,2.53789,1.69218,1.01038,0.910136,-0.100244
-0.12,2.60698,1.69586,1.02019,0.910638,-0.109553
-0.11875,2.60698,1.69218,1.02019,0.910136,-0.110055
-0.1175,2.60698,1.69586,1.02019,0.910638,-0.109553
-0.11625,2.60698,1.69586,1.02019,0.910638,-0.109553
-0.115,2.60698,1.69218,1.02019,0.910136,-0.110055
-0.11375,2.60698,1.66637,1.02019,0.906626,-0.113565
-0.1125,2.60698,1.43778,1.02019,0.875538,-0.144653
-0.11125,2.60698,1.33455,1.02019,0.861498,-0.158692
-0.11,2.6288,1.30137,1.02329,0.856986,-0.166303
-0.10875,2.63607,1.29399,1.02432,0.855983,-0.168339
-0.1075,2.63607,1.2903,1.02432,0.855481,-0.16884
-0.10625,2.63607,1.2903,1.02432,0.855481,-0.16884
-0.105,2.63607,1.28662,1.02432,0.85498,-0.169342
-0.10375,2.63607,1.28662,1.02432,0.85498,-0.169342
-0.1025,2.63607,1.28662,1.02432,0.85498,-0.169342
-0.10125,2.63607,1.28662,1.02432,0.85498,-0.169342
-0.1,2.63607,1.28662,1.02432,0.85498,-0.169342
-0.09875,2.64334,1.28662,1.02535,0.85498,-0.170375
-0.0975,2.64334,1.28662,1.02535,0.85498,-0.170375
-0.09625,2.64334,1.28662,1.02535,0.85498,-0.170375
-0.095,2.64334,1.28662,1.02535,0.85498,-0.170375
-0.09375,2.64334,1.28662,1.02535,0.85498,-0.170375
-0.0925,2.63971,1.28662,1.02484,0.85498,-0.169858
-0.09125,2.64334,1.28662,1.02535,0.85498,-0.170375
-0.09,2.64334,1.28662,1.02535,0.85498,-0.170375
-0.08875,2.63607,1.28662,1.02432,0.85498,-0.169342
-0.0875,2.61425,1.28293,1.02122,0.854479,-0.166745
-0.08625,2.61425,1.28662,1.02122,0.85498,-0.166244
-0.085,2.61425,1.28662,1.02122,0.85498,-0.166244
-0.08375,2.61425,1.28662,1.02122,0.85498,-0.166244
-0.0825,2.61425,1.28662,1.02122,0.85498,-0.166244
-0.08125,2.61425,1.28662,1.02122,0.85498,-0.166244
-0.08,2.61425,1.28662,1.02122,0.85498,-0.166244
-0.07875,2.61425,1.28662,1.02122,0.85498,-0.166244
-0.0775,2.58152,1.28662,1.01658,0.85498,-0.161596
-0.07625,2.54516,1.28293,1.01141,0.854479,-0.156934
-0.075,2.54516,1.28662,1.01141,0.85498,-0.156433
-0.07375,2.54516,1.28662,1.01141,0.85498,-0.156433
-0.0725,2.54516,1.28662,1.01141,0.85498,-0.156433
-0.07125,2.54516,1.28293,1.01141,0.854479,-0.156934
-0.07,2.54516,1.28662,1.01141,0.85498,-0.156433
-0.06875,2.54516,1.28662,1.01141,0.85498,-0.156433
-0.0675,2.54152,1.28662,1.0109,0.85498,-0.155916
-0.06625,2.37425,1.28662,0.987143,0.85498,-0.132163
-0.065,2.31243,1.28293,0.978365,0.854479,-0.123887
-0.06375,2.31243,1.28662,0.978365,0.85498,-0.123385
-0.0625,2.31243,1.28293,0.978365,0.854479,-0.123887
-0.06125,2.31243,1.28662,0.978365,0.85498,-0.123385
-0.06,2.31243,1.28293,0.978365,0.854479,-0.123887
-0.05875,2.31243,1.28662,0.978365,0.85498,-0.123385
-0.0575,2.31243,1.28662,0.978365,0.85498,-0.123385
-0.05625,2.31243,1.28662,0.978365,0.85498,-0.123385
-0.055,2.30516,1.28662,0.977332,0.85498,-0.122352
-0.05375,2.30516,1.38985,0.977332,0.86902,-0.108313
-0.0525,2.30516,1.97607,0.977332,0.948745,-0.0285871
-0.05125,2.30516,2.20466,0.977332,0.979833,0.00250092
-0.05,2.30516,2.27102,0.977332,0.988859,0.0115265
-0.04875,2.30516,2.28946,0.977332,0.991366,0.0140336
-0.0475,2.30516,2.29683,0.977332,0.992369,0.0150364
-0.04625,2.30516,2.29683,0.977332,0.992369,0.0150364
-0.045,2.30516,2.30052,0.977332,0.99287,0.0155378
-0.04375,2.40334,2.30052,0.991274,0.99287,0.00159591
-0.0425,2.53425,2.30052,1.00986,0.99287,-0.0169933
-0.04125,2.53425,2.30052,1.00986,0.99287,-0.0169933
-0.04,2.53789,2.30052,1.01038,0.99287,-0.0175097
-0.03875,2.53425,2.30052,1.00986,0.99287,-0.0169933
-0.0375,2.53425,2.30052,1.00986,0.99287,-0.0169933
-0.03625,2.53425,2.30052,1.00986,0.99287,-0.0169933
-0.035,2.53425,2.30052,1.00986,0.99287,-0.0169933
-0.03375,2.53425,2.30052,1.00986,0.99287,-0.0169933
-0.0325,2.47607,2.30052,1.0016,0.99287,-0.00873142
-0.03125,2.44334,2.30052,0.996954,0.99287,-0.00408412
-0.03,2.44334,2.30052,0.996954,0.99287,-0.00408412
-0.02875,2.44334,2.30052,0.996954,0.99287,-0.00408412
-0.0275,2.44334,2.30052,0.996954,0.99287,-0.00408412
-0.02625,2.44334,2.30052,0.996954,0.99287,-0.00408412
-0.025,2.44334,2.30052,0.996954,0.99287,-0.00408412
-0.02375,2.44334,2.30052,0.996954,0.99287,-0.00408412
-0.0225,2.44334,2.30052,0.996954,0.99287,-0.00408412
-0.02125,2.41061,2.30052,0.992307,0.99287,0.000563178
-0.02,2.41061,2.30052,0.992307,0.99287,0.000563178
-0.01875,2.41061,2.30052,0.992307,0.99287,0.000563178
-0.0175,2.41061,2.30052,0.992307,0.99287,0.000563178
-0.01625,2.41061,2.30052,0.992307,0.99287,0.000563178
-0.015,2.41061,2.30052,0.992307,0.99287,0.000563178
-0.01375,2.41061,2.30052,0.992307,0.99287,0.000563178
-0.0125,2.41061,2.30052,0.992307,0.99287,0.000563178
-0.01125,2.40334,2.30052,0.991274,0.99287,0.00159591
-0.01,2.37425,2.30052,0.987143,0.99287,0.00572685
-0.00875,2.37425,2.30052,0.987143,0.99287,0.00572685
-0.0075,2.37425,2.30052,0.987143,0.99287,0.00572685
-0.00625,2.37425,2.30052,0.987143,0.99287,0.00572685
-0.005,2.37425,2.30052,0.987143,0.99287,0.00572685
-0.00375,2.37425,2.30052,0.987143,0.99287,0.00572685
-0.0025,2.37425,2.30052,0.987143,0.99287,0.00572685
-0.00125,2.37425,2.30052,0.987143,0.99287,0.00572685
0,2.34516,2.30052,0.983012,0.99287,0.00985778
0.00125,2.30516,2.30052,0.977332,0.99287,0.0155378
0.0025,2.30516,2.30052,0.977332,0.99287,0.0155378
0.00375,2.30516,2.30052,0.977332,0.99287,0.0155378
0.005,2.30516,2.30052,0.977332,0.99287,0.0155378
0.00625,2.30516,2.30052,0.977332,0.99287,0.0155378
0.0075,2.30516,2.30052,0.977332,0.99287,0.0155378
0.00875,2.30516,2.30052,0.977332,0.99287,0.0155378
0.01,2.30516,2.30052,0.977332,0.99287,0.0155378
0.01125,2.28698,2.30052,0.974751,0.99287,0.0181196
0.0125,2.27607,2.44062,0.973201,1.01192,0.0387227
0.01375,2.27607,3.88589,0.973201,1.20848,0.235279
0.015,2.27607,4.61221,0.973201,1.30726,0.334058
0.01625,2.27607,4.84448,0.973201,1.33885,0.365648
0.0175,2.27607,4.92191,0.973201,1.34938,0.376178
0.01875,2.27607,4.94771,0.973201,1.35289,0.379688
0.02,2.27607,4.95877,0.973201,1.35439,0.381192
0.02125,2.27607,4.95877,0.973201,1.35439,0.381192
0.0225,2.18152,4.96246,0.959776,1.35489,0.395119
0.02375,2.17061,4.96246,0.958227,1.35489,0.396668
0.025,2.17061,4.96246,0.958227,1.35489,0.396668
0.02625,2.17061,4.96615,0.958227,1.3554,0.397169
0.0275,2.17061,4.96615,0.958227,1.3554,0.397169
0.02875,2.17061,4.96615,0.958227,1.3554,0.397169
0.03,2.17061,4.96615,0.958227,1.3554,0.397169
0.03125,2.17061,4.96615,0.958227,1.3554,0.397169
0.0325,2.15607,4.96615,0.956161,1.3554,0.399235
0.03375,2.04334,4.96615,0.940154,1.3554,0.415242
0.035,2.04334,4.96615,0.940154,1.3554,0.415242
0.03625,2.04334,4.96615,0.940154,1.3554,0.415242
0.0375,2.04334,4.96615,0.940154,1.3554,0.415242
0.03875,2.04334,4.96615,0.940154,1.3554,0.415242
0.04,2.04334,4.96615,0.940154,1.3554,0.415242
0.04125,2.04334,4.96615,0.940154,1.3554,0.415242
0.0425,2.04334,4.96615,0.940154,1.3554,0.415242
0.04375,2.02152,4.96615,0.937056,1.3554,0.41834
0.045,1.98516,4.96615,0.931892,1.3554,0.423504
0.04625,1.98516,4.96615,0.931892,1.3554,0.423504
0.0475,1.98516,4.96615,0.931892,1.3554,0.423504
0.04875,1.98516,4.96615,0.931892,1.3554,0.423504
0.05,1.98516,4.96615,0.931892,1.3554,0.423504
0.05125,1.98516,4.96615,0.931892,1.3554,0.423504
0.0525,1.98516,4.96615,0.931892,1.3554,0.423504
0.05375,1.98516,4.96615,0.931892,1.3554,0.423504
0.055,1.96697,4.96615,0.92931,1.3554,0.426086
0.05625,1.95243,4.96615,0.927245,1.3554,0.428151
0.0575,1.95243,4.96615,0.927245,1.3554,0.428151
0.05875,1.95243,4.96615,0.927245,1.3554,0.428151
0.06,1.95243,4.96615,0.927245,1.3554,0.428151
0.06125,1.95243,4.96615,0.927245,1.3554,0.428151
0.0625,1.95243,4.96615,0.927245,1.3554,0.428151
0.06375,1.95243,4.96615,0.927245,1.3554,0.428151
0.065,1.95243,4.96615,0.927245,1.3554,0.428151
0.06625,1.92334,4.96615,0.923114,1.3554,0.432282
0.0675,1.91606,4.96615,0.922081,1.3554,0.433315
0.06875,1.91606,4.96615,0.922081,1.3554,0.433315
0.07,1.91606,4.96615,0.922081,1.3554,0.433315
0.07125,1.91606,4.96615,0.922081,1.3554,0.433315
0.0725,1.91606,4.96615,0.922081,1.3554,0.433315
0.07375,1.91606,4.96615,0.922081,1.3554,0.433315
0.075,1.91606,4.96615,0.922081,1.3554,0.433315
0.07625,1.91606,4.96615,0.922081,1.3554,0.433315
0.0775,1.92334,4.96615,0.923114,1.3554,0.432282
0.07875,1.92334,4.96615,0.923114,1.3554,0.432282
0.08,1.92334,4.96615,0.923114,1.3554,0.432282
0.08125,1.92334,4.96615,0.923114,1.3554,0.432282
0.0825,1.92334,4.96615,0.923114,1.3554,0.432282
0.08375,1.92334,3.57987,0.923114,1.16686,0.243749
0.085,1.92334,2.07562,0.923114,0.962284,0.0391698
0.08625,1.92334,1.60369,0.923114,0.898102,-0.0250119
0.0875,1.93788,1.45622,0.925179,0.878045,-0.0471341
0.08875,1.96697,1.41197,0.92931,0.872028,-0.0572821
0.09,1.96697,1.39722,0.92931,0.870023,-0.0592877
0.09125,1.96334,1.38985,0.928794,0.86902,-0.0597742
0.0925,1.96334,1.38616,0.928794,0.868518,-0.0602756
0.09375,1.96334,1.38616,0.928794,0.868518,-0.0602756
0.095,1.96334,1.38616,0.928794,0.868518,-0.0602756
0.09625,1.96697,1.38616,0.92931,0.868518,-0.060792
0.0975,1.96697,1.38616,0.92931,0.868518,-0.060792
0.09875,1.99243,1.38616,0.932925,0.868518,-0.0644066
0.1,2.01425,1.38248,0.936023,0.868017,-0.0680062
0.10125,2.01425,1.38616,0.936023,0.868518,-0.0675048
0.1025,2.01425,1.38248,0.936023,0.868017,-0.0680062
0.10375,2.01425,1.38248,0.936023,0.868017,-0.0680062
0.105,2.01425,1.38248,0.936023,0.868017,-0.0680062
0.10625,2.01425,1.38248,0.936023,0.868017,-0.0680062
0.1075,2.01425,1.38248,0.936023,0.868017,-0.0680062
0.10875,2.01425,1.38248,0.936023,0.868017,-0.0680062
0.11,2.03243,1.38248,0.938605,0.868017,-0.070588
0.11125,2.03607,1.38248,0.939121,0.868017,-0.0711044
0.1125,2.03607,1.38616,0.939121,0.868518,-0.070603
0.11375,2.03607,1.38248,0.939121,0.868017,-0.0711044
0.115,2.03607,1.38616,0.939121,0.868518,-0.070603
0.11625,2.03607,1.38248,0.939121,0.868017,-0.0711044
0.1175,2.03607,1.38616,0.939121,0.868518,-0.070603
0.11875,2.03607,1.38248,0.939121,0.868017,-0.0711044
0.12,2.03607,1.38248,0.939121,0.868017,-0.0711044
0.12125,2.07607,1.38248,0.944801,0.868017,-0.0767844
0.1225,2.07607,1.38248,0.944801,0.868017,-0.0767844
0.12375,2.07607,1.38248,0.944801,0.868017,-0.0767844
0.125,2.07607,1.38248,0.944801,0.868017,-0.0767844
0.12625,2.07607,1.38616,0.944801,0.868518,-0.076283
0.1275,2.07607,1.38248,0.944801,0.868017,-0.0767844
0.12875,2.07607,1.38248,0.944801,0.868017,-0.0767844
0.13,2.07607,1.38248,0.944801,0.868017,-0.0767844
0.13125,2.08334,1.38248,0.945834,0.868017,-0.0778171
0.1325,2.09788,1.38248,0.9479,0.868017,-0.0798826
0.13375,2.09788,1.38248,0.9479,0.868017,-0.0798826
0.135,2.09788,1.38248,0.9479,0.868017,-0.0798826
0.13625,2.09788,1.38248,0.9479,0.868017,-0.0798826
0.1375,2.09788,1.38248,0.9479,0.868017,-0.0798826
0.13875,2.09788,1.38248,0.9479,0.868017,-0.0798826
0.14,2.09788,1.38248,0.9479,0.868017,-0.0798826
0.14125,2.09788,1.38248,0.9479,0.868017,-0.0798826
0.1425,2.09425,1.38248,0.947383,0.868017,-0.0793662
0.14375,2.09061,1.38248,0.946867,0.868017,-0.0788499
0.145,2.09061,1.4046,0.946867,0.871025,-0.0758414
0.14625,2.09061,1.59632,0.946867,0.897099,-0.0497676
0.1475,2.09061,1.67743,0.946867,0.90813,-0.0387364
0.14875,2.09061,1.70324,0.946867,0.91164,-0.0352264
0.15,2.09061,1.70692,0.946867,0.912142,-0.034725
0.15125,2.09425,1.71061,0.947383,0.912643,-0.03474
0.1525,2.09061,1.71061,0.946867,0.912643,-0.0342236
0.15375,2.0797,1.71061,0.945318,0.912643,-0.0326745
0.155,2.0797,1.71061,0.945318,0.912643,-0.0326745
0.15625,2.07607,1.71061,0.944801,0.912643,-0.0321581
0.1575,2.07607,1.7143,0.944801,0.913145,-0.0316567
0.15875,2.07607,1.71061,0.944801,0.912643,-0.0321581
0.16,2.0797,1.7143,0.945318,0.913145,-0.0321731
0.16125,2.07607,1.71061,0.944801,0.912643,-0.0321581
0.1625,2.07607,1.7143,0.944801,0.913145,-0.0316567
0.16375,2.07607,1.71061,0.944801,0.912643,-0.0321581
0.165,2.04334,1.71061,0.940154,0.912643,-0.0275108
0.16625,2.04334,1.71061,0.940154,0.912643,-0.0275108
0.1675,2.04334,1.71061,0.940154,0.912643,-0.0275108
0.16875,2.04334,1.7143,0.940154,0.913145,-0.0270094
0.17,2.04334,1.71061,0.940154,0.912643,-0.0275108
0.17125,2.04334,1.7143,0.940154,0.913145,-0.0270094
0.1725,2.04334,1.71061,0.940154,0.912643,-0.0275108
0.17375,2.04334,1.7143,0.940154,0.913145,-0.0270094
